frame,ped_id,y_meter,x_meter
11,9,2.9728489430676985,5.106112907481207
11,13,-0.6795083298779443,4.374658717642141
11,17,3.510793037570883,4.75445223857796
11,19,-4.218614214444682,-1.139380565890141
11,21,-4.685776191161614,-0.6892549102488674
11,23,2.0385249896338324,8.791516714874483
12,1,2.590625507536073,7.595870441836513
12,2,-1.1608267301916761,-5.415574296794256
12,3,-0.05662569418945254,4.332459436510599
12,4,1.1466703065948771,5.317109308514888
12,6,0.38222343553162574,4.191795170182375
12,7,-0.07078211778625146,0.6751884842325822
12,9,2.9728489430676985,5.077980053907293
12,13,-0.6795083298779443,4.332459436510599
12,17,3.5249494611676817,4.740385812561674
12,19,-4.190301367448828,-1.1534469934477694
12,21,-4.671619767762559,-0.7033213378064957
12,23,2.0385249896338324,8.76338386130057
12,25,1.047575341812771,4.824784373283415
12,26,3.3550723785993246,6.442423448388744
13,1,2.590625507536073,7.5677375882626
13,2,-1.1608267301916761,-5.443707150368169
13,3,-0.04246927059265362,4.318393010494313
13,4,1.1466703065948771,5.288976454940974
13,6,0.36806701193482677,4.149595889050833
13,7,-0.07078211778625146,0.6048563495271267
13,9,2.9728489430676985,5.007647920743182
13,13,-0.6795083298779443,4.2902601569204
13,17,3.5532623081635366,4.684120105413847
13,19,-4.147832096856174,-1.1534469934477694
13,21,-4.65746334416576,-0.7173877638227809
13,23,2.0243685660370336,8.707118154152742
13,25,1.06173176540957,4.768518666135589
13,26,3.3550723785993246,6.400224168798545
13,27,2.449061272161313,8.707118154152742
14,1,2.590625507536073,7.4974054535571435
14,2,-1.174983153788475,-5.457773576384455
14,3,-0.028312846995854703,4.276193729362772
14,4,1.1466703065948771,5.2608436013670605
14,6,0.36806701193482677,4.1073966094606345
14,7,-0.05662569418945254,0.6048563495271267
14,9,2.9728489430676985,4.965448641152983
14,13,-0.6795083298779443,4.248060875788859
14,17,3.5674187317603354,4.6559872518399334
14,19,-4.119519249662575,-1.139380565890141
14,21,-4.586681226577252,-0.7173877638227809
14,23,2.0243685660370336,8.650852447004914
14,25,1.06173176540957,4.740385812561674
14,26,3.3550723785993246,6.372091315224631
14,27,2.449061272161313,8.664918874562542
15,1,2.576469083939274,7.46927259998323
15,2,-1.174983153788475,-5.485906429958368
15,3,-0.028312846995854703,4.248060875788859
15,4,1.1466703065948771,5.218644321776862
15,6,0.36806701193482677,4.093330181903006
15,7,-0.05662569418945254,0.6048563495271267
15,9,2.9728489430676985,4.937315787579069
15,13,-0.6795083298779443,4.20586159619866
15,17,3.581575155159391,4.613787972249735
15,19,-4.091206402666721,-1.1534469934477694
15,21,-4.558368379383654,-0.7033213378064957
15,23,2.0385249896338324,8.622719593430999
15,25,1.075888189006369,4.712252958987761
15,26,3.3550723785993246,6.343958461650717
15,27,2.449061272161313,8.622719593430999
15,29,-4.742401885351067,-1.2659784062020807
16,1,2.576469083939274,7.44113974795066
16,2,-1.1891395771875306,-5.4999728559746535
16,3,-0.01415642359679892,4.219928023756288
16,4,1.274078118372838,5.190511468202948
16,6,0.38222343553162574,4.051130902312807
16,7,-0.028312846995854703,0.5767234959532133
16,9,2.9586925194708997,4.895116506447527
16,13,-0.6936647534747431,4.177728742624747
16,17,3.609888002352989,4.585655118675821
16,19,-4.062893555473123,-1.1534469934477694
16,21,-4.5300555323878,-0.7173877638227809
16,23,2.0526814130328885,8.594586739857085
16,25,1.075888189006369,4.670053679397562
16,26,3.3550723785993246,6.315825608076804
16,27,2.463217695758112,8.5805203138408
16,29,-4.728245461952012,-1.2659784062020807
17,1,2.576469083939274,7.370807613245204
17,2,-1.1891395771875306,-5.5281057095485675
17,3,-0.028312846995854703,4.163662316608461
17,4,1.288234541969637,5.162378614629034
17,6,0.3963798591284246,4.008931621181265
17,7,0.01415642359679892,0.5345242163630144
17,9,2.9728489430676985,4.852917226857329
17,13,-0.6936647534747431,4.135529463034548
17,17,3.6240444259497884,4.557522265101908
17,19,-4.034580708477269,-1.1534469934477694
17,21,-4.487586261795146,-0.7173877638227809
17,23,2.0668378366296873,8.53832103270926
17,25,1.0900446124054246,4.599721544692106
17,26,3.3550723785993246,6.259559900928976
17,27,2.4915305427539667,8.49612175311906
17,29,-4.671619767762559,-1.2800448337597088
18,1,2.576469083939274,7.328608333655007
18,2,-1.1891395771875306,-5.556238563122481
18,3,-0.01415642359679892,4.135529463034548
18,4,1.3023909655664359,5.120179335038835
18,6,0.3963798591284246,3.9667323415910665
18,7,0.028312846995854703,0.5204577888053862
18,9,2.9728489430676985,4.796651519709502
18,13,-0.6936647534747431,4.1073966094606345
18,17,3.6382008493488436,4.515322983970366
18,19,-3.977955014287816,-1.125314139873856
18,21,-4.459273414601548,-0.7173877638227809
18,23,2.0809942602264866,8.49612175311906
18,25,1.0900446124054246,4.571588691118193
18,26,3.3550723785993246,6.231427047355063
18,27,2.5056869663507655,8.453922471987518
18,29,-4.629150497169905,-1.2800448337597088
19,1,2.590625507536073,7.300475480081092
19,2,-1.1891395771875306,-5.570304990680109
19,3,0.0,4.1214630354769195
19,4,1.3165473891632347,5.077980053907293
19,6,0.3963798591284246,3.9385994880171533
19,7,0.028312846995854703,0.5204577888053862
19,9,2.9728489430676985,4.75445223857796
19,13,-0.7219776004705979,4.051130902312807
19,17,3.652357272945643,4.487190130396453
19,19,-3.949642167291961,-1.125314139873856
19,21,-4.430960567605693,-0.7033213378064957
19,23,2.095150683625542,8.467988899545146
19,25,1.075888189006369,4.54345583754428
19,26,3.3550723785993246,6.189227767764864
19,27,2.5198433899475643,8.439856045971233
19,29,-4.600837649976308,-1.2800448337597088
19,31,2.2650277661939,7.2442097729332655
20,1,2.6047819311328717,7.25827619894955
20,2,-1.2032960007843296,-5.598437844254024
20,3,0.01415642359679892,4.093330181903006
20,4,1.3165473891632347,5.04984720033338
20,6,0.4105362825274804,3.9104666344432393
20,7,0.028312846995854703,0.5063913627891009
20,9,2.9728489430676985,4.712252958987761
20,13,-0.7361340240673968,4.022998048738893
20,17,3.6665136965424416,4.444990850806254
20,19,-3.9213293200983634,-1.139380565890141
20,21,-4.402647720412095,-0.7173877638227809
20,23,2.109307107222341,8.439856045971233
20,25,1.075888189006369,4.515322983970366
20,26,3.369228802196123,6.175161340207236
20,27,2.5198433899475643,8.397656766381035
20,29,-4.572524802980453,-1.2800448337597088
20,31,2.2791841897906986,7.2301433453756365
21,1,2.6189383545319274,7.2020104933430655
21,2,-1.2032960007843296,-5.640637123844222
21,3,0.01415642359679892,4.022998048738893
21,4,1.3307038125622905,5.021714346759467
21,6,0.42469270612427934,3.86826735485304
21,7,0.04246927059265362,0.49232493677281564
21,9,2.9728489430676985,4.670053679397562
21,13,-0.7361340240673968,3.9807987676073515
21,17,3.6806701199414973,4.4168579972323405
21,19,-3.893016473102509,-1.1534469934477694
21,21,-4.3460220264203855,-0.7314541913804092
21,23,2.12346353081914,8.383590338823407
21,25,1.075888189006369,4.473123704380167
21,26,3.369228802196123,6.147028486633323
21,27,2.5339998133466204,8.355457485249493
21,29,-4.5300555323878,-1.294111259775994
21,31,2.2791841897906986,7.2160769193593515
22,1,2.6189383545319274,7.159811212211523
22,2,-1.2032960007843296,-5.65470355140185
22,3,0.01415642359679892,3.9948651951649796
22,4,1.3448602361590896,4.979515067169268
22,6,0.42469270612427934,3.812001647705213
22,7,0.05662569418945254,0.4782585092151873
22,9,2.9728489430676985,4.641920825823648
22,13,-0.7361340240673968,3.9385994880171533
22,17,3.6806701199414973,4.3887251436584265
22,19,-3.8647036261066536,-1.1534469934477694
22,21,-4.317709179226788,-0.7314541913804092
22,23,2.1376199544159387,8.341391059233208
22,25,1.075888189006369,4.444990850806254
22,26,3.369228802196123,6.1188956330594095
22,27,2.5339998133466204,8.313258205659295
22,29,-4.501742685194202,-1.294111259775994
22,31,2.2791841897906986,7.2160769193593515
23,1,2.6330947781287266,7.117611932621326
23,2,-1.2032960007843296,-5.682836404975764
23,3,0.01415642359679892,3.9526659155747814
23,4,1.3590166597558886,4.9513822135953545
23,6,0.4388491297210783,3.7838687941313
23,7,0.07078211778625146,0.4782585092151873
23,9,2.9728489430676985,4.599721544692106
23,13,-0.7361340240673968,3.9104666344432393
23,17,3.6806701199414973,4.360592290084513
23,19,-3.8505472025098553,-1.1534469934477694
23,21,-4.289396332230933,-0.7455206173966945
23,23,2.1376199544159387,8.313258205659295
23,25,1.0900446124054246,4.4168579972323405
23,26,3.369228802196123,6.090762779485496
23,27,2.548156236943419,8.28512535208538
23,29,-4.487586261795146,-1.294111259775994
23,31,2.2933406131897542,7.2020104933430655
24,1,2.6330947781287266,7.089479079047413
24,2,-1.2032960007843296,-5.710969258549677
24,3,0.01415642359679892,3.9245330620008674
24,4,1.3731730831549442,4.92324936002144
24,6,0.4388491297210783,3.755735940557386
24,7,0.08493854118530723,0.4501256556412737
24,9,2.9870053666644973,4.557522265101908
24,13,-0.7361340240673968,3.8823337808693257
24,17,3.6665136965424416,4.332459436510599
24,19,-3.822234355316257,-1.1675134194640546
24,21,-4.275239908634134,-0.7595870434129798
24,23,2.1517763778149948,8.299191778101665
24,25,1.1042010360022234,4.3887251436584265
24,26,3.369228802196123,6.034497072337668
24,27,2.548156236943419,8.242926070953839
24,29,-4.459273414601548,-1.3081776873336226
24,31,2.2933406131897542,7.187944065785438
25,1,2.6472512017255254,7.04727979791587
25,2,-1.2032960007843296,-5.753168538139876
25,3,0.01415642359679892,3.8823337808693257
25,4,1.387329506751743,4.909182934005156
25,6,0.45300555331787723,3.6994702334095586
25,7,0.08493854118530723,0.4360592296249885
25,9,2.9870053666644973,4.515322983970366
25,13,-0.7219776004705979,3.8260680737214985
25,17,3.6806701199414973,4.2902601569204
25,19,-3.7939215083204028,-1.1675134194640546
25,21,-4.24692706163828,-0.773653470970608
25,23,2.1517763778149948,8.256992498511467
25,25,1.1042010360022234,4.346525864068228
25,26,3.3550723785993246,6.006364218763754
25,27,2.548156236943419,8.186660365347354
25,29,-4.402647720412095,-1.3081776873336226
25,31,2.2933406131897542,7.187944065785438
26,1,2.6472512017255254,7.019146944341957
26,2,-1.2032960007843296,-5.781301391713789
26,3,0.028312846995854703,3.854200927295412
26,4,1.401485930348542,4.866983652873614
26,6,0.46716197671693294,3.6713373798356455
26,7,0.09909496478210615,0.4219928020673602
26,9,2.9870053666644973,4.473123704380167
26,13,-0.7219776004705979,3.7979352201475844
26,17,3.6665136965424416,4.233994449772573
26,19,-3.7656086613245474,-1.1675134194640546
26,21,-4.218614214444682,-0.773653470970608
26,23,2.1659328014117936,8.228859644937554
26,25,1.0900446124054246,4.304326582936686
26,26,3.3550723785993246,5.964164939173556
26,27,2.548156236943419,8.15852751177344
26,29,-4.37433487341624,-1.3081776873336226
26,31,2.307497036786553,7.173877639769152
26,34,1.415642353945341,1.6598383562368704
27,1,2.6472512017255254,6.991014090768044
27,2,-1.2032960007843296,-5.809434245287703
27,3,-0.01415642359679892,3.7838687941313
27,4,1.415642353945341,4.8388507992997
27,6,0.46716197671693294,3.6432045262617323
27,7,0.11325138837890508,0.40792637605107496
27,9,3.0436310608539503,4.430924424789969
27,13,-0.7219776004705979,3.7698023665736713
27,17,3.6665136965424416,4.191795170182375
27,19,-3.73729581413095,-1.1815798470216832
27,21,-4.190301367448828,-0.7877198969868934
27,23,2.1800892250085924,8.186660365347354
27,25,1.0900446124054246,4.276193729362772
27,26,3.3550723785993246,5.936032085599642
27,27,2.548156236943419,8.102261804625615
27,29,-4.3460220264203855,-1.3222441133499079
27,31,2.307497036786553,7.159811212211523
27,34,1.4297987773443968,1.645771928679242
28,1,2.6330947781287266,6.948814811177844
28,2,-1.2174524243811287,-5.837567098861617
28,3,-0.01415642359679892,3.7838687941313
28,4,1.4297987773443968,4.810717945725787
28,6,0.46716197671693294,3.6150716726878183
28,7,0.12740781177796087,0.3938599484934467
28,9,3.057787484253006,4.4027915712160555
28,13,-0.7361340240673968,3.7276030869834726
28,17,3.6665136965424416,4.177728742624747
28,19,-3.7089829671350953,-1.1956462730379682
28,21,-4.161988520255229,-0.7877198969868934
28,23,2.1800892250085924,8.15852751177344
28,25,1.1042010360022234,4.233994449772573
28,26,3.3550723785993246,5.907899232025729
28,27,2.548156236943419,8.060062523494071
28,29,-4.317709179226788,-1.3222441133499079
28,31,2.307497036786553,7.145744786195239
28,34,1.4439552009411958,1.6598383562368704
29,1,2.6330947781287266,6.906615531587646
29,2,-1.2174524243811287,-5.86569995243553
29,3,-0.01415642359679892,3.741669512999758
29,4,1.4439552009411958,4.768518666135589
29,6,0.46716197671693294,3.586938819113905
29,7,0.14156423537475976,0.3797935224771614
29,9,3.0719439078498048,4.346525864068228
29,13,-0.7361340240673968,3.685403807393274
29,17,3.6665136965424416,4.149595889050833
29,19,-3.6665136965424416,-1.1956462730379682
29,21,-4.133675673259375,-0.8439856041347203
29,23,2.194245648407648,8.1163282306419
29,25,1.1042010360022234,4.20586159619866
29,26,3.3409159550025254,5.879766378451816
29,27,2.548156236943419,8.017863243903873
29,29,-4.289396332230933,-1.3081776873336226
29,31,2.3216534603833523,7.145744786195239
29,34,1.4581116245379946,1.589506221531415
30,1,2.6330947781287266,6.878482678013733
30,2,-1.2174524243811287,-5.879766378451816
30,3,-0.01415642359679892,3.713536660967187
30,4,1.3023909655664359,4.712252958987761
30,6,0.46716197671693294,3.5447395395237065
30,7,0.1557206589715587,0.3516606689032479
30,9,3.0719439078498048,4.304326582936686
30,13,-0.7361340240673968,3.65727095381936
30,17,3.6665136965424416,4.1073966094606345
30,19,-3.6382008493488436,-1.2097127005955968
30,21,-4.119519249662575,-0.8439856041347203
30,23,2.208402072004447,8.088195377067986
30,25,1.1183574595990224,4.163662316608461
30,26,3.3409159550025254,5.851633524877902
30,27,2.548156236943419,7.975663962772331
30,29,-4.275239908634134,-1.3081776873336226
30,31,2.3216534603833523,7.13167835863761
30,34,1.4722680479370502,1.5613733679575015
31,1,2.6330947781287266,6.836283396882189
31,2,-1.2174524243811287,-5.907899232025729
31,3,-0.01415642359679892,3.6713373798356455
31,4,1.3023909655664359,4.684120105413847
31,6,0.46716197671693294,3.530673111966078
31,7,0.16987708237061447,0.33759424134561955
31,9,3.086100331446604,4.262127303346486
31,13,-0.7361340240673968,3.6150716726878183
31,17,3.6665136965424416,4.051130902312807
31,19,-3.609888002352989,-1.2097127005955968
31,21,-4.105362826263519,-0.8721184577086339
31,23,2.208402072004447,8.045996097477786
31,25,1.1183574595990224,4.135529463034548
31,26,3.3409159550025254,5.809434245287703
31,27,2.548156236943419,7.933464683182133
31,29,-4.24692706163828,-1.3081776873336226
31,31,2.3216534603833523,7.117611932621326
31,34,1.4722680479370502,1.547306941941216
32,1,2.6330947781287266,6.808150543308276
32,2,-1.2316088477801845,-5.921965659583357
32,3,-0.01415642359679892,3.6432045262617323
32,4,1.3023909655664359,4.641920825823648
32,6,0.46716197671693294,3.5025402583921643
32,7,0.18403350596741339,0.32352781532933433
32,9,3.086100331446604,4.248060875788859
32,13,-0.7361340240673968,3.5728723930976196
32,17,3.6665136965424416,4.022998048738893
32,19,-3.581575155159391,-1.2097127005955968
32,21,-4.077049979069922,-0.8861848852662623
32,23,2.222558495601246,8.017863243903873
32,25,1.1183574595990224,4.093330181903006
32,26,3.3409159550025254,5.781301391713789
32,27,2.548156236943419,7.891265403591935
32,29,-4.218614214444682,-1.3081776873336226
32,31,2.3216534603833523,7.117611932621326
32,34,1.4722680479370502,1.5191740883673026
32,38,4.091206402666721,4.1214630354769195
33,1,2.6330947781287266,6.765951263718078
33,2,-1.2316088477801845,-5.95009851315727
33,3,-0.01415642359679892,3.586938819113905
33,4,1.3165473891632347,4.613787972249735
33,6,0.45300555331787723,3.4462745527856806
33,7,0.16987708237061447,0.2953949617554208
33,9,3.100256754845659,4.191795170182375
33,13,-0.6936647534747431,3.5166066859497924
33,17,3.6948265435382965,3.9526659155747814
33,19,-3.5532623081635366,-1.2237791266118818
33,21,-4.062893555473123,-0.9002513112825474
33,23,2.2367149190003017,7.975663962772331
33,25,1.132513882998078,4.065197328329092
33,26,3.3409159550025254,5.753168538139876
33,27,2.548156236943419,7.849066122460392
33,29,-4.176144943852028,-1.294111259775994
33,31,2.335809883782408,7.103545505063697
33,34,1.4864244715338493,1.491041234793389
33,38,4.105362826263519,4.051130902312807
34,1,2.6330947781287266,6.70968555657025
34,2,-1.2316088477801845,-5.964164939173556
34,3,0.0,3.5447395395237065
34,4,1.3165473891632347,4.571588691118193
34,6,0.45300555331787723,3.404075271654138
34,7,0.16987708237061447,0.2672621081815072
34,9,3.100256754845659,4.135529463034548
34,13,-0.6936647534747431,3.4884738323758793
34,17,3.723139390534151,3.9104666344432393
34,19,-3.5391058845667374,-1.2237791266118818
34,21,-4.034580708477269,-0.9143177388401759
34,23,2.2367149190003017,7.947531110739761
34,25,1.132513882998078,4.022998048738893
34,26,3.3409159550025254,5.725035684565963
34,27,2.548156236943419,7.8068668428701935
34,29,-4.133675673259375,-1.294111259775994
34,31,2.335809883782408,7.089479079047413
34,34,1.5005808951306483,1.4488419552031901
34,38,4.133675673259375,4.022998048738893
35,1,2.6189383545319274,6.6674862769800525
35,2,-1.2316088477801845,-5.964164939173556
35,3,0.0,3.5025402583921643
35,4,1.3165473891632347,4.54345583754428
35,6,0.45300555331787723,3.375942418080225
35,7,0.18403350596741339,0.2531956806238789
35,9,3.1144131784424585,4.1073966094606345
35,13,-0.6795083298779443,3.4462745527856806
35,17,3.723139390534151,3.8823337808693257
35,19,-3.510793037570883,-1.23784555416951
35,21,-4.006267861481414,-0.9283841648564611
35,23,2.250871342597101,7.919398257165848
35,25,1.132513882998078,3.9948651951649796
35,26,3.3409159550025254,5.682836404975764
35,27,2.548156236943419,7.77873398929628
35,29,-4.105362826263519,-1.294111259775994
35,31,2.2791841897906986,6.62528699584851
35,34,1.5005808951306483,1.4207091016292768
35,38,4.147832096856174,3.9948651951649796
36,1,2.6189383545319274,6.6393534234061375
36,2,-1.2457652713769833,-5.978231365189841
36,3,0.0,3.4744074063595938
36,4,1.3165473891632347,4.501256557954081
36,6,0.4388491297210783,3.347809564506311
36,7,0.18403350596741339,0.22506282859130838
36,9,3.1144131784424585,4.065197328329092
36,13,-0.6795083298779443,3.404075271654138
36,17,3.73729581413095,3.840134501279127
36,19,-3.4824801905750284,-1.23784555416951
36,21,-3.977955014287816,-0.9424505924140895
36,23,2.1659328014117936,7.7928004153125645
36,25,1.132513882998078,3.9526659155747814
36,26,3.3409159550025254,5.65470355140185
36,27,2.548156236943419,7.736534708164738
36,29,-4.091206402666721,-1.2800448337597088
36,31,2.2650277661939,6.569021288700683
36,34,1.514737318529704,1.3925762480553632
36,38,4.176144943852028,3.9807987676073515
36,41,-0.226502776560067,8.861848848038594
37,1,2.6189383545319274,6.597154142274596
37,2,-1.2457652713769833,-5.992297792747469
37,3,0.0,3.432208125228052
37,4,1.3165473891632347,4.473123704380167
37,6,0.4388491297210783,3.305610284916112
37,7,0.1981899295642123,0.19692997501739487
37,9,3.1144131784424585,3.9948651951649796
37,13,-0.6795083298779443,3.375942418080225
37,17,3.751452237727749,3.812001647705213
37,19,-3.454167343381431,-1.23784555416951
37,21,-3.963798590691017,-0.9565170184303746
37,23,2.1659328014117936,7.750601135722367
37,25,1.1466703065948771,3.9245330620008674
37,26,3.3409159550025254,5.626570697827937
37,27,2.548156236943419,7.694335428574539
37,29,-4.062893555473123,-1.2800448337597088
37,31,2.2650277661939,6.526822009110485
37,34,1.514737318529704,1.3785098204977349
37,38,4.190301367448828,3.9385994880171533
37,41,-0.24065920015686595,8.819649568448396
38,1,2.6047819311328717,6.554954862684398
38,2,-1.2599216949737821,-6.020430646321383
38,3,0.0,3.404075271654138
38,4,1.3307038125622905,4.444990850806254
38,6,0.4388491297210783,3.277477431342199
38,7,0.1981899295642123,0.18286354745976657
38,9,3.1144131784424585,3.9667323415910665
38,13,-0.6795083298779443,3.3618759920639394
38,17,3.751452237727749,3.7698023665736713
38,19,-3.4258544963855755,-1.2519119801857954
38,21,-3.935485743695162,-0.9705834459880028
38,23,2.1659328014117936,7.708401854590824
38,25,1.1466703065948771,3.8823337808693257
38,26,3.3409159550025254,5.598437844254024
38,27,2.562312660540218,7.666202575000625
38,29,-4.034580708477269,-1.2800448337597088
38,31,2.250871342597101,6.49868915553657
38,34,1.528893742126503,1.336310540907536
38,38,4.204457790847883,3.9104666344432393
38,41,-0.2548156237536649,8.791516714874483
39,1,2.6047819311328717,6.526822009110485
39,2,-1.274078118372838,-6.034497072337668
39,3,0.01415642359679892,3.3618759920639394
39,4,1.3307038125622905,4.4027915712160555
39,6,0.42469270612427934,3.235278150210657
39,7,0.21234635316101125,0.1687971214434813
39,9,3.1144131784424585,3.9385994880171533
39,13,-0.6795083298779443,3.3196767109323977
39,17,3.7656086613245474,3.7276030869834726
39,19,-3.3975416491919774,-1.2519119801857954
39,21,-3.9071728966993073,-0.9846498720042883
39,23,2.1659328014117936,7.666202575000625
39,25,1.1466703065948771,3.854200927295412
39,26,3.3267595316034693,5.570304990680109
39,27,2.562312660540218,7.624003295410426
39,29,-3.992111437884615,-1.2800448337597088
39,31,2.250871342597101,6.456489875946373
39,34,1.528893742126503,1.3081776873336226
39,38,4.218614214444682,3.8823337808693257
39,41,-0.2548156237536649,8.76338386130057
39,42,-3.510793037570883,-1.7583033429748962
40,1,2.6047819311328717,6.484622727978942
40,2,-1.288234541969637,-6.048563499895297
40,3,0.04246927059265362,3.3337431384900262
40,4,1.3307038125622905,4.374658717642141
40,6,0.4105362825274804,3.193078870620458
40,7,0.226502776560067,0.14066426786956773
40,9,3.1144131784424585,3.8964002084269542
40,13,-0.6795083298779443,3.277477431342199
40,17,3.7797650847236035,3.685403807393274
40,19,-3.369228802196123,-1.2519119801857954
40,21,-3.8788600495057097,-0.9987162980205734
40,23,2.194245648407648,7.638069721426712
40,25,1.1608267301916761,3.812001647705213
40,26,3.3267595316034693,5.5281057095485675
40,27,2.562312660540218,7.581804014278884
40,29,-3.963798590691017,-1.2800448337597088
40,31,2.2367149190003017,6.442423448388744
40,34,1.543050165723302,1.294111259775994
40,38,4.232770638041481,3.854200927295412
40,41,-0.26897204715272066,8.74931743374294
40,42,-3.4966366139740845,-1.7583033429748962
41,1,2.6047819311328717,6.442423448388744
41,2,-1.3023909655664359,-6.062629925911583
41,3,0.04246927059265362,3.305610284916112
41,4,1.3307038125622905,4.332459436510599
41,6,0.4105362825274804,3.1368131634726306
41,7,0.226502776560067,0.12659784031193946
41,9,3.1144131784424585,3.840134501279127
41,13,-0.6795083298779443,3.249344577768285
41,17,3.7797650847236035,3.6432045262617323
41,19,-3.3409159550025254,-1.2800448337597088
41,21,-3.8505472025098553,-0.9987162980205734
41,23,2.208402072004447,7.581804014278884
41,25,1.1608267301916761,3.7838687941313
41,26,3.3267595316034693,5.4999728559746535
41,27,2.562312660540218,7.5396047346886865
41,29,-3.949642167291961,-1.2800448337597088
41,31,2.2367149190003017,6.400224168798545
41,34,1.543050165723302,1.2659784062020807
41,38,4.24692706163828,3.8260680737214985
41,41,-0.2548156237536649,8.707118154152742
41,42,-3.440010919784631,-1.7583033429748962
42,1,2.6189383545319274,6.4283570223724595
42,2,-1.3165473891632347,-6.090762779485496
42,3,0.05662569418945254,3.263411003784571
42,4,1.3448602361590896,4.304326582936686
42,6,0.4105362825274804,3.1086803098987175
42,7,0.24065920015686595,0.09846498673802592
42,9,3.128569602039257,3.812001647705213
42,13,-0.6795083298779443,3.2071452981780864
42,17,3.7939215083204028,3.6150716726878183
42,19,-3.3267595316034693,-1.294111259775994
42,21,-3.836390778913056,-1.0127827255782018
42,23,2.208402072004447,7.5396047346886865
42,25,1.1608267301916761,3.741669512999758
42,26,3.3267595316034693,5.47184000240074
42,27,2.6047819311328717,7.511471881114772
42,29,-3.9213293200983634,-1.294111259775994
42,31,2.250871342597101,6.372091315224631
42,34,1.5572065893201006,1.23784555416951
42,38,4.261083485037336,3.7838687941313
42,41,-0.2548156237536649,8.664918874562542
42,42,-3.4258544963855755,-1.7442369154172679
43,1,2.6189383545319274,6.386157741240916
43,2,-1.3165473891632347,-6.1048292070431245
43,3,0.05662569418945254,3.235278150210657
43,4,1.3448602361590896,4.262127303346486
